,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,4.79086e-11,-1.0,13,12:58:32
1,4.84379e-11,-0.9,13,
2,4.89442e-11,-0.8,13,
3,4.82852e-11,-0.7000000000000001,13,
4,4.84468e-11,-0.6000000000000001,13,
5,4.99443e-11,-0.5000000000000001,13,
6,5.35219e-11,-0.40000000000000013,14,
7,6.13807e-11,-0.30000000000000016,14,
8,7.46074e-11,-0.20000000000000018,14,
9,9.75473e-11,-0.1000000000000002,14,
10,1.23991e-10,-2.220446049250313e-16,15,
11,1.52967e-10,0.09999999999999964,15,
12,1.88238e-10,0.19999999999999973,15,
13,2.22742e-10,0.2999999999999998,16,
14,2.55143e-10,0.3999999999999997,16,
15,2.92319e-10,0.49999999999999956,16,
16,3.25885e-10,0.5999999999999996,16,
17,3.59025e-10,0.6999999999999997,16,
18,3.93614e-10,0.7999999999999996,16,
19,4.26612e-10,0.8999999999999995,16,
20,4.57876e-10,0.9999999999999996,16,
