,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,4.73224e-12,-2.0,12,10:31:40
1,4.1265e-12,-1.9,12,
2,4.93208e-12,-1.7999999999999998,12,
3,3.95597e-12,-1.6999999999999997,12,
4,4.08831e-12,-1.5999999999999996,12,
5,4.13361e-12,-1.4999999999999996,12,
6,4.1798e-12,-1.3999999999999995,12,
7,3.57316e-12,-1.2999999999999994,12,
8,4.21088e-12,-1.1999999999999993,12,
9,3.85117e-12,-1.0999999999999992,12,
10,3.44171e-12,-0.9999999999999991,12,
11,4.23842e-12,-0.899999999999999,12,
12,5.47831e-12,-0.7999999999999989,12,
13,6.98289e-12,-0.6999999999999988,12,
14,1.21965e-11,-0.5999999999999988,12,
15,1.7642e-11,-0.49999999999999867,12,
16,2.60948e-11,-0.3999999999999986,13,
17,3.68152e-11,-0.2999999999999985,13,
18,4.77771e-11,-0.1999999999999984,14,
19,6.45746e-11,-0.09999999999999831,14,
20,8.05405e-11,1.7763568394002505e-15,14,
21,9.68119e-11,0.10000000000000187,14,
22,1.13247e-10,0.20000000000000195,15,
23,1.31615e-10,0.30000000000000204,15,
24,1.5156e-10,0.40000000000000213,15,
25,1.69309e-10,0.5000000000000022,15,
26,1.89069e-10,0.6000000000000023,15,
27,2.03245e-10,0.7000000000000024,16,
28,2.30842e-10,0.8000000000000025,16,
29,2.48521e-10,0.9000000000000026,16,
30,2.64096e-10,1.0000000000000027,16,
31,2.8311e-10,1.1000000000000028,16,
32,3.0059e-10,1.2000000000000028,16,
33,3.20826e-10,1.300000000000003,16,
34,3.38789e-10,1.400000000000003,16,
35,3.56922e-10,1.500000000000003,16,
36,3.70621e-10,1.6000000000000032,16,
37,3.87589e-10,1.7000000000000033,16,
38,4.04897e-10,1.8000000000000034,16,
39,4.21354e-10,1.9000000000000035,16,
40,4.3744e-10,2.0000000000000036,16,
41,4.52816e-10,2.100000000000003,16,
42,4.6882e-10,2.2000000000000037,16,
43,4.83542e-10,2.3000000000000043,16,
44,4.98009e-10,2.400000000000004,16,
45,5.10457e-10,2.5000000000000036,17,
46,5.26715e-10,2.600000000000004,17,
47,5.39732e-10,2.7000000000000046,17,
48,5.51669e-10,2.8000000000000043,17,
49,5.64459e-10,2.900000000000004,17,
50,5.77533e-10,3.0000000000000044,17,
51,5.90095e-10,3.100000000000005,17,
52,6.02203e-10,3.2000000000000046,17,
53,6.14993e-10,3.3000000000000043,17,
54,6.26589e-10,3.400000000000005,17,
55,6.37957e-10,3.5000000000000053,17,
56,6.47962e-10,3.600000000000005,17,
57,6.58819e-10,3.7000000000000046,17,
58,6.68653e-10,3.800000000000005,17,
59,6.79737e-10,3.9000000000000057,17,
60,6.8923e-10,4.000000000000005,17,
61,7.01679e-10,4.100000000000005,17,
62,7.10262e-10,4.2000000000000055,17,
63,7.19243e-10,4.300000000000006,17,
64,7.28509e-10,4.400000000000006,17,
65,7.47779e-10,4.500000000000005,17,
66,7.57158e-10,4.600000000000006,17,
67,7.67844e-10,4.700000000000006,17,
68,7.75859e-10,4.800000000000006,17,
69,7.85466e-10,4.900000000000006,17,
70,7.94561e-10,5.000000000000006,17,
71,8.03826e-10,5.100000000000007,17,
72,8.1133e-10,5.200000000000006,17,
73,8.19913e-10,5.300000000000006,17,
74,8.28667e-10,5.400000000000007,17,
75,8.35488e-10,5.500000000000007,17,
76,8.45265e-10,5.600000000000007,17,
77,8.54644e-10,5.700000000000006,17,
78,8.60727e-10,5.800000000000007,17,
79,8.68969e-10,5.9000000000000075,17,
80,8.76813e-10,6.000000000000007,17,
81,8.85795e-10,6.100000000000007,17,
82,8.93923e-10,6.200000000000006,17,
83,9.0046e-10,6.300000000000008,17,
84,9.06486e-10,6.4000000000000075,17,
85,9.13079e-10,6.500000000000007,17,
86,9.19957e-10,6.6000000000000085,17,
87,9.28825e-10,6.700000000000008,17,
88,9.36673e-10,6.800000000000008,17,
89,9.44176e-10,6.9000000000000075,17,
90,9.49861e-10,7.000000000000007,17,
91,9.35707e-10,7.1000000000000085,17,
92,9.61514e-10,7.200000000000008,17,
93,9.5708e-10,7.300000000000008,17,
94,9.76861e-10,7.400000000000009,17,
95,9.81522e-10,7.500000000000009,17,
96,9.89878e-10,7.6000000000000085,17,
97,9.96927e-10,7.700000000000008,17,
98,1.00489e-09,7.800000000000008,18,
99,1.01023e-09,7.900000000000009,18,
100,1.01273e-09,8.000000000000009,18,
101,9.84649e-10,8.100000000000009,18,
102,1.02489e-09,8.20000000000001,18,
103,1.03251e-09,8.30000000000001,18,
104,1.03899e-09,8.40000000000001,18,
105,1.04524e-09,8.500000000000009,18,
106,1.05047e-09,8.600000000000009,18,
107,1.05673e-09,8.70000000000001,18,
108,1.06139e-09,8.80000000000001,18,
109,1.0648e-09,8.90000000000001,18,
110,1.07071e-09,9.00000000000001,18,
111,1.07787e-09,9.10000000000001,18,
112,1.08071e-09,9.20000000000001,18,
113,1.08503e-09,9.30000000000001,18,
114,1.09163e-09,9.40000000000001,18,
115,1.09367e-09,9.50000000000001,18,
116,1.09856e-09,9.60000000000001,18,
117,1.1055e-09,9.70000000000001,18,
118,1.11152e-09,9.800000000000011,18,
119,1.11937e-09,9.900000000000011,18,
120,1.12392e-09,10.00000000000001,18,
