,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,7.14276e-12,-2.0,13,10:35:29
1,5.94372e-12,-1.9,13,
2,5.41969e-12,-1.7999999999999998,13,
3,5.95793e-12,-1.6999999999999997,13,
4,5.45522e-12,-1.5999999999999996,13,
5,7.31687e-12,-1.4999999999999996,13,
6,6.0201e-12,-1.3999999999999995,13,
7,5.19587e-12,-1.2999999999999994,13,
8,4.75001e-12,-1.1999999999999993,12,
9,3.77035e-12,-1.0999999999999992,12,
10,6.84611e-12,-0.9999999999999991,12,
11,1.04779e-11,-0.899999999999999,12,
12,1.92407e-11,-0.7999999999999989,12,
13,3.23086e-11,-0.6999999999999988,13,
14,5.43887e-11,-0.5999999999999988,14,
15,8.47042e-11,-0.49999999999999867,14,
16,1.21369e-10,-0.3999999999999986,15,
17,1.75398e-10,-0.2999999999999985,15,
18,2.38517e-10,-0.1999999999999984,16,
19,3.123e-10,-0.09999999999999831,16,
20,3.92733e-10,1.7763568394002505e-15,16,
21,4.7925e-10,0.10000000000000187,16,
22,5.67812e-10,0.20000000000000195,17,
23,6.61093e-10,0.30000000000000204,17,
24,7.55396e-10,0.40000000000000213,17,
25,8.48221e-10,0.5000000000000022,17,
26,9.42869e-10,0.6000000000000023,17,
27,1.0382e-09,0.7000000000000024,18,
28,1.13096e-09,0.8000000000000025,18,
29,1.22578e-09,0.9000000000000026,18,
30,1.31741e-09,1.0000000000000027,18,
31,1.4037e-09,1.1000000000000028,18,
32,1.4934e-09,1.2000000000000028,18,
33,1.57389e-09,1.300000000000003,18,
34,1.66006e-09,1.400000000000003,18,
35,1.74169e-09,1.500000000000003,18,
36,1.824e-09,1.6000000000000032,18,
37,1.902e-09,1.7000000000000033,18,
38,1.98146e-09,1.8000000000000034,18,
39,1.83059e-09,1.9000000000000035,19,
40,1.88858e-09,2.0000000000000036,19,
41,1.95338e-09,2.100000000000003,19,
42,2.01841e-09,2.2000000000000037,19,
43,2.08367e-09,2.3000000000000043,19,
44,2.14324e-09,2.400000000000004,19,
45,2.20213e-09,2.5000000000000036,19,
46,2.26011e-09,2.600000000000004,19,
47,2.32036e-09,2.7000000000000046,19,
48,2.3747e-09,2.8000000000000043,19,
49,2.42973e-09,2.900000000000004,19,
50,2.48271e-09,3.0000000000000044,19,
51,2.5325e-09,3.100000000000005,19,
52,2.58503e-09,3.2000000000000046,19,
53,2.63437e-09,3.3000000000000043,19,
54,2.68371e-09,3.400000000000005,19,
55,2.73236e-09,3.5000000000000053,19,
56,2.7792e-09,3.600000000000005,19,
57,2.82968e-09,3.7000000000000046,19,
58,2.87515e-09,3.800000000000005,19,
59,2.92927e-09,3.9000000000000057,19,
60,3.34718e-09,4.000000000000005,19,
61,3.39448e-09,4.100000000000005,19,
62,3.44882e-09,4.2000000000000055,19,
63,3.49475e-09,4.300000000000006,19,
64,3.53863e-09,4.400000000000006,19,
65,3.58365e-09,4.500000000000005,19,
66,3.62981e-09,4.600000000000006,19,
67,3.67119e-09,4.700000000000006,19,
68,3.7053e-09,4.800000000000006,19,
69,3.76215e-09,4.900000000000006,19,
70,3.81081e-09,5.000000000000006,19,
71,3.85856e-09,5.100000000000007,19,
72,3.9004e-09,5.200000000000006,19,
73,3.93814e-09,5.300000000000006,19,
74,3.97816e-09,5.400000000000007,19,
75,4.01818e-09,5.500000000000007,19,
76,4.05979e-09,5.600000000000007,19,
77,4.09571e-09,5.700000000000006,19,
78,4.13482e-09,5.800000000000007,19,
79,4.17211e-09,5.9000000000000075,19,
80,4.20758e-09,6.000000000000007,19,
81,4.24691e-09,6.100000000000007,19,
82,4.28125e-09,6.200000000000006,19,
83,4.31899e-09,6.300000000000008,19,
84,4.35242e-09,6.4000000000000075,19,
85,4.38993e-09,6.500000000000007,19,
86,4.42176e-09,6.6000000000000085,19,
87,4.45837e-09,6.700000000000008,19,
88,4.47588e-09,6.800000000000008,19,
89,4.51294e-09,6.9000000000000075,19,
90,4.54432e-09,7.000000000000007,19,
91,4.5757e-09,7.1000000000000085,19,
92,4.60707e-09,7.200000000000008,19,
93,4.64277e-09,7.300000000000008,19,
94,4.67119e-09,7.400000000000009,19,
95,4.70394e-09,7.500000000000009,19,
96,4.73418e-09,7.6000000000000085,19,
97,4.76192e-09,7.700000000000008,19,
98,4.79761e-09,7.800000000000008,19,
99,4.8274e-09,7.900000000000009,19,
100,4.86219e-09,8.000000000000009,19,
101,4.88924e-09,8.100000000000009,19,
102,4.92108e-09,8.20000000000001,19,
103,4.95041e-09,8.30000000000001,19,
104,4.97951e-09,8.40000000000001,19,
105,5.00134e-09,8.500000000000009,20,
106,5.03499e-09,8.600000000000009,20,
107,5.06046e-09,8.70000000000001,20,
108,5.08456e-09,8.80000000000001,20,
109,5.11503e-09,8.90000000000001,20,
110,5.14459e-09,9.00000000000001,20,
111,5.17232e-09,9.10000000000001,20,
112,5.19688e-09,9.20000000000001,20,
113,5.21871e-09,9.30000000000001,20,
114,5.24008e-09,9.40000000000001,20,
115,5.26737e-09,9.50000000000001,20,
116,5.29511e-09,9.60000000000001,20,
117,5.31875e-09,9.70000000000001,20,
118,5.34467e-09,9.800000000000011,20,
119,5.37059e-09,9.900000000000011,20,
120,5.39151e-09,10.00000000000001,20,
