,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,5.3529e-11,-1.0,14,12:57:58
1,5.22287e-11,-0.9,14,
2,5.25839e-11,-0.8,14,
3,5.34437e-11,-0.7000000000000001,14,
4,4.96032e-11,-0.6000000000000001,14,
5,5.29854e-11,-0.5000000000000001,14,
6,5.8304e-11,-0.40000000000000013,14,
7,7.06852e-11,-0.30000000000000016,14,
8,9.09464e-11,-0.20000000000000018,14,
9,1.23642e-10,-0.1000000000000002,15,
10,1.6052e-10,-2.220446049250313e-16,15,
11,2.0117e-10,0.09999999999999964,16,
12,2.48351e-10,0.19999999999999973,16,
13,2.9303e-10,0.2999999999999998,16,
14,3.41204e-10,0.3999999999999997,16,
15,3.88271e-10,0.49999999999999956,16,
16,4.32864e-10,0.5999999999999996,16,
17,4.77886e-10,0.6999999999999997,16,
18,5.22054e-10,0.7999999999999996,17,
19,5.65596e-10,0.8999999999999995,17,
20,6.08456e-10,0.9999999999999996,17,
