,Corriente [A],Tension fotocatodo [V],Escala,Hora
111,4.56846e-11,-0.389999999999999,13,
112,4.6626e-11,-0.379999999999999,14,
113,5.26692e-11,-0.369999999999999,14,
114,5.46552e-11,-0.359999999999999,14,
115,5.7842e-11,-0.349999999999999,14,
116,5.89684e-11,-0.33999999999999897,14,
117,6.15477e-11,-0.32999999999999896,14,
118,6.51643e-11,-0.31999999999999895,14,
119,6.70686e-11,-0.30999999999999894,14,
120,7.0234e-11,-0.29999999999999893,14,
121,7.49307e-11,-0.2899999999999989,14,
122,7.60498e-11,-0.2799999999999989,14,
123,7.80358e-11,-0.2699999999999989,14,
124,8.25264e-11,-0.2599999999999989,14,
125,8.81006e-11,-0.2499999999999989,14,
126,8.84168e-11,-0.23999999999999888,14,
127,9.30211e-11,-0.22999999999999887,14,
128,9.66378e-11,-0.21999999999999886,14,
129,9.98956e-11,-0.20999999999999885,15,
130,1.05587e-10,-0.19999999999999885,15,
131,1.10049e-10,-0.18999999999999884,15,
132,1.13787e-10,-0.17999999999999883,15,
133,1.17461e-10,-0.16999999999999882,15,
134,1.19692e-10,-0.1599999999999988,15,
135,1.25916e-10,-0.1499999999999988,15,
136,1.28694e-10,-0.1399999999999988,15,
137,1.33576e-10,-0.12999999999999878,15,
138,1.39424e-10,-0.11999999999999877,15,
139,1.45769e-10,-0.10999999999999877,15,
140,1.48142e-10,-0.09999999999999876,15,
141,1.53599e-10,-0.08999999999999875,15,
142,1.58054e-10,-0.07999999999999874,15,
143,1.61813e-10,-0.06999999999999873,15,
144,1.66573e-10,-0.05999999999999872,15,
145,1.73352e-10,-0.04999999999999871,15,
146,1.78873e-10,-0.0399999999999987,15,
147,1.82703e-10,-0.029999999999998694,15,
148,1.86362e-10,-0.019999999999998685,15,
149,1.92181e-10,-0.009999999999998677,15,
150,1.96942e-10,1.3322676295501878e-15,15,
