,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,6.84966e-12,-1.5,13,9:59:05
1,7.01308e-12,-1.49,13,
2,6.78926e-12,-1.48,13,
3,6.61163e-12,-1.47,13,
4,5.93484e-12,-1.46,13,
5,7.05572e-12,-1.45,13,
6,6.63294e-12,-1.44,13,
7,5.60976e-12,-1.43,13,
8,6.11602e-12,-1.42,13,
9,5.85135e-12,-1.41,13,
10,7.60286e-12,-1.4,13,
11,7.37904e-12,-1.39,13,
12,6.99177e-12,-1.38,13,
13,6.39491e-12,-1.3699999999999999,13,
14,6.6063e-12,-1.3599999999999999,13,
15,6.17642e-12,-1.3499999999999999,13,
16,6.79459e-12,-1.3399999999999999,13,
17,7.09657e-12,-1.3299999999999998,13,
18,6.92782e-12,-1.3199999999999998,13,
19,6.37715e-12,-1.3099999999999998,13,
20,5.81049e-12,-1.2999999999999998,13,
21,7.1019e-12,-1.2899999999999998,13,
22,7.28312e-12,-1.2799999999999998,13,
23,6.77683e-12,-1.2699999999999998,13,
24,6.27234e-12,-1.2599999999999998,13,
25,6.09826e-12,-1.2499999999999998,13,
26,6.704e-12,-1.2399999999999998,13,
27,6.78926e-12,-1.2299999999999998,13,
28,6.42333e-12,-1.2199999999999998,13,
29,6.97045e-12,-1.2099999999999997,13,
30,6.7413e-12,-1.1999999999999997,13,
31,5.89398e-12,-1.1899999999999997,13,
32,6.13379e-12,-1.1799999999999997,13,
33,6.70045e-12,-1.1699999999999997,13,
34,6.42866e-12,-1.1599999999999997,13,
35,6.06806e-12,-1.1499999999999997,13,
36,7.34707e-12,-1.1399999999999997,13,
37,7.17118e-12,-1.1299999999999997,13,
38,5.54581e-12,-1.1199999999999997,13,
39,6.61696e-12,-1.1099999999999997,13,
40,6.35761e-12,-1.0999999999999996,13,
41,6.7413e-12,-1.0899999999999996,13,
42,5.82293e-12,-1.0799999999999996,13,
43,7.21026e-12,-1.0699999999999996,13,
44,6.28478e-12,-1.0599999999999996,13,
45,6.87453e-12,-1.0499999999999996,13,
