,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,6.38958e-12,-1.5,13,9:41:51
1,6.62939e-12,-1.49,13,
2,8.0736e-12,-1.48,13,
3,5.89576e-12,-1.47,13,
4,6.81413e-12,-1.46,13,
5,6.38603e-12,-1.45,13,
6,5.47298e-12,-1.44,13,
7,6.95269e-12,-1.43,13,
8,6.86742e-12,-1.42,13,
9,5.56002e-12,-1.41,13,
10,6.64716e-12,-1.4,13,
11,5.46055e-12,-1.39,13,
12,5.9899e-12,-1.38,13,
13,6.34873e-12,-1.3699999999999999,13,
14,6.58498e-12,-1.3599999999999999,13,
15,5.76431e-12,-1.3499999999999999,13,
16,6.68623e-12,-1.3399999999999999,13,
17,7.427e-12,-1.3299999999999998,13,
18,6.99532e-12,-1.3199999999999998,13,
19,5.51384e-12,-1.3099999999999998,13,
20,6.63827e-12,-1.2999999999999998,13,
21,6.148e-12,-1.2899999999999998,13,
22,6.06096e-12,-1.2799999999999998,13,
23,7.33996e-12,-1.2699999999999998,13,
24,7.65082e-12,-1.2599999999999998,13,
25,6.57965e-12,-1.2499999999999998,13,
26,6.3434e-12,-1.2399999999999998,13,
27,6.59564e-12,-1.2299999999999998,13,
28,5.8247e-12,-1.2199999999999998,13,
29,6.45886e-12,-1.2099999999999997,13,
30,5.83802e-12,-1.1999999999999997,12,
31,7.24934e-12,-1.1899999999999997,12,
32,5.95349e-12,-1.1799999999999997,12,
33,5.79717e-12,-1.1699999999999997,12,
34,5.36818e-12,-1.1599999999999997,12,
35,5.34509e-12,-1.1499999999999997,12,
36,6.42245e-12,-1.1399999999999997,12,
37,5.83714e-12,-1.1299999999999997,12,
38,5.8176e-12,-1.1199999999999997,12,
39,5.01646e-12,-1.1099999999999997,12,
40,5.81848e-12,-1.0999999999999996,12,
41,5.90286e-12,-1.0899999999999996,12,
42,6.21994e-12,-1.0799999999999996,12,
43,5.59822e-12,-1.0699999999999996,12,
44,5.73411e-12,-1.0599999999999996,12,
45,6.58143e-12,-1.0499999999999996,12,
46,5.2012e-12,-1.0399999999999996,12,
47,5.24739e-12,-1.0299999999999996,12,
