,Corriente [A],Tension fotocatodo [V],Escala,Hora
96,2.06112e-11,-0.5399999999999991,13,
97,2.11015e-11,-0.5299999999999991,13,
98,2.33858e-11,-0.5199999999999991,13,
99,2.60255e-11,-0.5099999999999991,13,
100,2.47199e-11,-0.4999999999999991,13,
101,2.80381e-11,-0.4899999999999991,13,
102,2.95073e-11,-0.4799999999999991,13,
103,2.9811e-11,-0.4699999999999991,13,
104,3.00029e-11,-0.4599999999999991,13,
105,3.07685e-11,-0.44999999999999907,13,
106,3.33922e-11,-0.43999999999999906,13,
107,3.75968e-11,-0.42999999999999905,13,
108,3.93465e-11,-0.41999999999999904,13,
109,3.84193e-11,-0.40999999999999903,13,
110,4.14249e-11,-0.399999999999999,13,
111,4.33167e-11,-0.389999999999999,13,
112,4.77967e-11,-0.379999999999999,13,
113,4.99514e-11,-0.369999999999999,13,
114,5.14506e-11,-0.359999999999999,14,
115,5.35929e-11,-0.349999999999999,14,
116,5.79023e-11,-0.33999999999999897,14,
117,5.73481e-11,-0.32999999999999896,14,
118,6.07874e-11,-0.31999999999999895,14,
119,6.50506e-11,-0.30999999999999894,14,
120,6.63225e-11,-0.29999999999999893,14,
121,7.12181e-11,-0.2899999999999989,14,
122,7.52078e-11,-0.2799999999999989,14,
123,7.5183e-11,-0.2699999999999989,14,
124,8.16063e-11,-0.2599999999999989,14,
125,8.3539e-11,-0.2499999999999989,14,
126,8.82818e-11,-0.23999999999999888,14,
127,9.12661e-11,-0.22999999999999887,14,
128,9.47336e-11,-0.21999999999999886,14,
129,9.6922e-11,-0.20999999999999885,14,
130,1.04365e-10,-0.19999999999999885,15,
131,1.05836e-10,-0.18999999999999884,15,
132,1.12089e-10,-0.17999999999999883,15,
133,1.12714e-10,-0.16999999999999882,15,
134,1.18335e-10,-0.1599999999999988,15,
135,1.22214e-10,-0.1499999999999988,15,
136,1.28474e-10,-0.1399999999999988,15,
137,1.31863e-10,-0.12999999999999878,15,
138,1.37292e-10,-0.11999999999999877,15,
139,1.41349e-10,-0.10999999999999877,15,
140,1.45904e-10,-0.09999999999999876,15,
141,1.50579e-10,-0.08999999999999875,15,
142,1.57415e-10,-0.07999999999999874,15,
143,1.61585e-10,-0.06999999999999873,15,
144,1.65302e-10,-0.05999999999999872,15,
145,1.72798e-10,-0.04999999999999871,15,
146,1.78511e-10,-0.0399999999999987,15,
147,1.82056e-10,-0.029999999999998694,15,
148,1.86675e-10,-0.019999999999998685,15,
149,1.9103e-10,-0.009999999999998677,15,
150,1.96374e-10,1.3322676295501878e-15,15,
