,Corriente [A],Tension fotocatodo [V],Escala,Hora
0,6.61696e-12,-1.5,13,9:52:31
1,6.58854e-12,-1.49,13,
2,6.64893e-12,-1.48,13,
3,6.67025e-12,-1.47,13,
4,6.32386e-12,-1.46,13,
5,6.00234e-12,-1.45,13,
6,6.37537e-12,-1.44,13,
7,6.3807e-12,-1.43,13,
8,7.38792e-12,-1.42,13,
9,6.96868e-12,-1.41,13,
10,7.04684e-12,-1.4,13,
11,7.01131e-12,-1.39,13,
12,6.24392e-12,-1.38,13,
13,6.42333e-12,-1.3699999999999999,13,
14,6.79637e-12,-1.3599999999999999,13,
15,7.20848e-12,-1.3499999999999999,13,
16,6.704e-12,-1.3399999999999999,13,
17,6.27234e-12,-1.3299999999999998,13,
18,7.1996e-12,-1.3199999999999998,13,
19,6.85321e-12,-1.3099999999999998,13,
20,6.35761e-12,-1.2999999999999998,13,
21,6.76795e-12,-1.2899999999999998,13,
22,5.80161e-12,-1.2799999999999998,13,
23,6.55656e-12,-1.2699999999999998,13,
24,7.39325e-12,-1.2599999999999998,13,
25,5.92595e-12,-1.2499999999999998,13,
26,7.13032e-12,-1.2399999999999998,13,
27,6.65426e-12,-1.2299999999999998,13,
28,5.81227e-12,-1.2199999999999998,13,
29,6.74485e-12,-1.2099999999999997,13,
30,8.07004e-12,-1.1999999999999997,13,
31,6.43754e-12,-1.1899999999999997,13,
32,7.1996e-12,-1.1799999999999997,13,
33,7.65793e-12,-1.1699999999999997,13,
34,6.98822e-12,-1.1599999999999997,13,
35,6.07872e-12,-1.1499999999999997,13,
36,7.36128e-12,-1.1399999999999997,13,
37,6.40024e-12,-1.1299999999999997,13,
38,6.25103e-12,-1.1199999999999997,13,
39,7.40213e-12,-1.1099999999999997,13,
40,7.18539e-12,-1.0999999999999996,13,
41,6.64538e-12,-1.0899999999999996,13,
42,7.64727e-12,-1.0799999999999996,13,
43,7.84267e-12,-1.0699999999999996,13,
44,6.58676e-12,-1.0599999999999996,13,
45,7.11078e-12,-1.0499999999999996,13,
46,5.9597e-12,-1.0399999999999996,13,
47,6.90295e-12,-1.0299999999999996,13,
48,7.38615e-12,-1.0199999999999996,13,
49,5.2687e-12,-1.0099999999999996,13,
50,7.27421e-12,-0.9999999999999996,13,
51,6.3505e-12,-0.9899999999999995,13,
52,6.85854e-12,-0.9799999999999995,13,
53,7.25289e-12,-0.9699999999999995,13,
54,7.06105e-12,-0.9599999999999995,13,
55,6.44643e-12,-0.9499999999999995,13,
56,6.92604e-12,-0.9399999999999995,13,
57,6.08227e-12,-0.9299999999999995,13,
58,7.02907e-12,-0.9199999999999995,13,
59,6.76262e-12,-0.9099999999999995,13,
60,6.61696e-12,-0.8999999999999995,13,
61,6.95979e-12,-0.8899999999999995,13,
62,5.9224e-12,-0.8799999999999994,13,
63,6.09116e-12,-0.8699999999999994,13,
64,6.69156e-12,-0.8599999999999994,13,
65,6.78216e-12,-0.8499999999999994,13,
66,6.10004e-12,-0.8399999999999994,13,
67,6.79815e-12,-0.8299999999999994,13,
68,7.24756e-12,-0.8199999999999994,13,
69,7.26533e-12,-0.8099999999999994,13,
70,6.20662e-12,-0.7999999999999994,13,
71,7.25289e-12,-0.7899999999999994,13,
72,7.75741e-12,-0.7799999999999994,13,
73,7.12322e-12,-0.7699999999999994,13,
74,6.86565e-12,-0.7599999999999993,13,
75,7.22625e-12,-0.7499999999999993,13,
76,7.18894e-12,-0.7399999999999993,13,
77,7.35417e-12,-0.7299999999999993,13,
78,7.86754e-12,-0.7199999999999993,13,
79,7.67925e-12,-0.7099999999999993,13,
80,7.6224e-12,-0.6999999999999993,13,
81,8.63493e-12,-0.6899999999999993,13,
82,7.49983e-12,-0.6799999999999993,13,
83,8.29742e-12,-0.6699999999999993,13,
84,9.58705e-12,-0.6599999999999993,13,
85,8.33827e-12,-0.6499999999999992,13,
86,8.86408e-12,-0.6399999999999992,13,
87,1.03491e-11,-0.6299999999999992,13,
88,9.4556e-12,-0.6199999999999992,13,
89,1.12249e-11,-0.6099999999999992,13,
90,1.06902e-11,-0.5999999999999992,13,
91,1.26157e-11,-0.5899999999999992,13,
92,1.28786e-11,-0.5799999999999992,13,
93,1.24949e-11,-0.5699999999999992,13,
94,1.15002e-11,-0.5599999999999992,13,
95,1.32943e-11,-0.5499999999999992,13,
96,1.45058e-11,-0.5399999999999991,13,
97,1.63586e-11,-0.5299999999999991,13,
98,1.45751e-11,-0.5199999999999991,13,
99,1.67849e-11,-0.5099999999999991,13,
100,1.72574e-11,-0.4999999999999991,13,
101,1.9231e-11,-0.4899999999999991,13,
102,1.90959e-11,-0.4799999999999991,13,
103,2.06467e-11,-0.4699999999999991,13,
104,2.14994e-11,-0.4599999999999991,13,
105,2.13057e-11,-0.44999999999999907,13,
106,2.32597e-11,-0.43999999999999906,13,
107,2.57289e-11,-0.42999999999999905,13,
108,2.46755e-11,-0.41999999999999904,13,
109,2.54748e-11,-0.40999999999999903,13,
110,2.77948e-11,-0.399999999999999,13,
111,2.99851e-11,-0.389999999999999,13,
112,3.02551e-11,-0.379999999999999,13,
113,3.43443e-11,-0.369999999999999,13,
114,3.35574e-11,-0.359999999999999,13,
115,3.67086e-11,-0.349999999999999,13,
116,3.8334e-11,-0.33999999999999897,13,
117,4.09257e-11,-0.32999999999999896,13,
118,4.06273e-11,-0.31999999999999895,13,
119,4.26239e-11,-0.30999999999999894,13,
120,4.661e-11,-0.29999999999999893,13,
121,4.89868e-11,-0.2899999999999989,13,
122,4.9772e-11,-0.2799999999999989,13,
123,5.38416e-11,-0.2699999999999989,14,
124,5.3497e-11,-0.2599999999999989,14,
125,5.72629e-11,-0.2499999999999989,14,
126,5.89186e-11,-0.23999999999999888,14,
127,6.20095e-11,-0.22999999999999887,14,
128,6.38321e-11,-0.21999999999999886,14,
129,6.96905e-11,-0.20999999999999885,14,
130,7.12252e-11,-0.19999999999999885,14,
131,7.50657e-11,-0.18999999999999884,14,
