,Corriente [A],Tension fotocatodo [V],Escala,Hora
61,6.06096e-12,-0.8899999999999995,13,
62,6.54057e-12,-0.8799999999999994,13,
63,6.58676e-12,-0.8699999999999994,13,
64,7.4874e-12,-0.8599999999999994,13,
65,6.08227e-12,-0.8499999999999994,13,
66,5.56891e-12,-0.8399999999999994,13,
67,7.18006e-12,-0.8299999999999994,13,
68,7.23868e-12,-0.8199999999999994,13,
69,7.31154e-12,-0.8099999999999994,13,
70,6.84078e-12,-0.7999999999999994,13,
71,6.79282e-12,-0.7899999999999994,13,
72,6.35583e-12,-0.7799999999999994,13,
73,5.6293e-12,-0.7699999999999994,13,
74,6.71288e-12,-0.7599999999999993,13,
75,8.58164e-12,-0.7499999999999993,13,
76,8.3738e-12,-0.7399999999999993,13,
77,7.87465e-12,-0.7299999999999993,13,
78,6.8994e-12,-0.7199999999999993,13,
79,9.67054e-12,-0.7099999999999993,13,
80,8.89605e-12,-0.6999999999999993,13,
81,7.92971e-12,-0.6899999999999993,13,
82,8.7948e-12,-0.6799999999999993,13,
83,9.45383e-12,-0.6699999999999993,13,
84,1.08127e-11,-0.6599999999999993,13,
85,8.72019e-12,-0.6499999999999992,13,
86,1.12462e-11,-0.6399999999999992,13,
87,1.04948e-11,-0.6299999999999992,13,
88,1.12746e-11,-0.6199999999999992,13,
89,1.42571e-11,-0.6099999999999992,13,
90,1.16672e-11,-0.5999999999999992,13,
91,1.42997e-11,-0.5899999999999992,13,
92,1.29106e-11,-0.5799999999999992,13,
93,1.56409e-11,-0.5699999999999992,13,
94,1.55947e-11,-0.5599999999999992,13,
95,1.62538e-11,-0.5499999999999992,13,
96,1.81243e-11,-0.5399999999999991,13,
97,1.81758e-11,-0.5299999999999991,13,
98,2.02257e-11,-0.5199999999999991,13,
99,2.23609e-11,-0.5099999999999991,13,
100,2.09061e-11,-0.4999999999999991,13,
101,2.3258e-11,-0.4899999999999991,13,
102,2.42065e-11,-0.4799999999999991,13,
103,2.52937e-11,-0.4699999999999991,13,
104,2.85391e-11,-0.4599999999999991,13,
105,2.78001e-11,-0.44999999999999907,13,
106,2.89405e-11,-0.43999999999999906,13,
107,3.32394e-11,-0.42999999999999905,13,
108,3.52964e-11,-0.41999999999999904,13,
109,3.47458e-11,-0.40999999999999903,13,
110,3.8652e-11,-0.399999999999999,13,
111,3.88474e-11,-0.389999999999999,13,
112,4.1654e-11,-0.379999999999999,13,
113,4.15457e-11,-0.369999999999999,13,
114,4.66136e-11,-0.359999999999999,13,
115,4.77345e-11,-0.349999999999999,13,
116,4.78162e-11,-0.33999999999999897,14,
117,5.03493e-11,-0.32999999999999896,14,
118,5.47262e-11,-0.31999999999999895,14,
119,5.66092e-11,-0.30999999999999894,14,
120,6.16223e-11,-0.29999999999999893,14,
121,6.17502e-11,-0.2899999999999989,14,
122,6.73279e-11,-0.2799999999999989,14,
123,7.11897e-11,-0.2699999999999989,14,
124,7.39644e-11,-0.2599999999999989,14,
125,7.48099e-11,-0.2499999999999989,14,
126,7.83698e-11,-0.23999999999999888,14,
127,8.16702e-11,-0.22999999999999887,14,
128,8.47504e-11,-0.21999999999999886,14,
129,8.79301e-11,-0.20999999999999885,14,
130,9.24669e-11,-0.19999999999999885,14,
131,9.85279e-11,-0.18999999999999884,14,
132,9.94125e-11,-0.17999999999999883,15,
133,1.04031e-10,-0.16999999999999882,15,
134,1.11044e-10,-0.1599999999999988,15,
135,1.13382e-10,-0.1499999999999988,15,
136,1.1805e-10,-0.1399999999999988,15,
137,1.21894e-10,-0.12999999999999878,15,
138,1.28602e-10,-0.11999999999999877,15,
139,1.3192e-10,-0.10999999999999877,15,
140,1.34649e-10,-0.09999999999999876,15,
141,1.4098e-10,-0.08999999999999875,15,
142,1.44092e-10,-0.07999999999999874,15,
143,1.52597e-10,-0.06999999999999873,15,
144,1.54537e-10,-0.05999999999999872,15,
145,1.60925e-10,-0.04999999999999871,15,
146,1.63873e-10,-0.0399999999999987,15,
147,1.69359e-10,-0.029999999999998694,15,
148,1.75839e-10,-0.019999999999998685,15,
149,1.78972e-10,-0.009999999999998677,15,
150,1.84643e-10,1.3322676295501878e-15,15,
