,Corriente [A],Tension fotocatodo [V],Escala,Hora
61,6.55478e-12,-0.8899999999999995,13,
62,6.12846e-12,-0.8799999999999994,13,
63,7.07881e-12,-0.8699999999999994,13,
64,6.68979e-12,-0.8599999999999994,13,
65,6.06629e-12,-0.8499999999999994,13,
66,6.92604e-12,-0.8399999999999994,13,
67,6.14978e-12,-0.8299999999999994,13,
68,6.8994e-12,-0.8199999999999994,13,
69,6.90117e-12,-0.8099999999999994,13,
70,6.90117e-12,-0.7999999999999994,13,
71,7.4501e-12,-0.7899999999999994,13,
72,6.72531e-12,-0.7799999999999994,13,
73,7.16407e-12,-0.7699999999999994,13,
74,7.67392e-12,-0.7599999999999993,13,
75,7.39681e-12,-0.7499999999999993,13,
76,7.30443e-12,-0.7399999999999993,13,
77,6.839e-12,-0.7299999999999993,13,
78,7.08769e-12,-0.7199999999999993,13,
79,8.6367e-12,-0.7099999999999993,13,
80,7.79293e-12,-0.6999999999999993,13,
81,6.45176e-12,-0.6899999999999993,13,
82,8.40933e-12,-0.6799999999999993,13,
83,7.67569e-12,-0.6699999999999993,13,
84,7.82135e-12,-0.6599999999999993,13,
85,8.81967e-12,-0.6499999999999992,13,
86,8.87473e-12,-0.6399999999999992,13,
87,8.64203e-12,-0.6299999999999992,13,
88,9.6137e-12,-0.6199999999999992,13,
89,8.86585e-12,-0.6099999999999992,13,
90,8.95467e-12,-0.5999999999999992,13,
91,1.06582e-11,-0.5899999999999992,13,
92,1.16121e-11,-0.5799999999999992,13,
93,1.05605e-11,-0.5699999999999992,13,
94,1.03456e-11,-0.5599999999999992,13,
95,9.97252e-12,-0.5499999999999992,13,
96,1.25802e-11,-0.5399999999999991,13,
97,1.3035e-11,-0.5299999999999991,13,
98,1.13936e-11,-0.5199999999999991,13,
99,1.47172e-11,-0.5099999999999991,13,
100,1.41843e-11,-0.4999999999999991,13,
101,1.58719e-11,-0.4899999999999991,13,
102,1.60193e-11,-0.4799999999999991,13,
103,1.7483e-11,-0.4699999999999991,13,
104,1.92381e-11,-0.4599999999999991,13,
105,1.81065e-11,-0.44999999999999907,13,
106,1.88632e-11,-0.43999999999999906,13,
107,2.16823e-11,-0.42999999999999905,13,
108,2.16823e-11,-0.41999999999999904,13,
109,2.36576e-11,-0.40999999999999903,13,
110,2.32349e-11,-0.399999999999999,13,
111,2.53629e-11,-0.389999999999999,13,
112,2.52564e-11,-0.379999999999999,13,
113,2.65513e-11,-0.369999999999999,13,
114,2.79475e-11,-0.359999999999999,13,
115,2.9406e-11,-0.349999999999999,13,
116,3.26585e-11,-0.33999999999999897,13,
117,3.38753e-11,-0.32999999999999896,13,
118,3.46303e-11,-0.31999999999999895,13,
119,3.64546e-11,-0.30999999999999894,13,
120,3.81208e-11,-0.29999999999999893,13,
121,3.9478e-11,-0.2899999999999989,13,
122,4.24463e-11,-0.2799999999999989,13,
123,4.45584e-11,-0.2699999999999989,13,
124,4.51446e-11,-0.2599999999999989,13,
125,4.76812e-11,-0.2499999999999989,13,
126,4.90668e-11,-0.23999999999999888,14,
127,5.02463e-11,-0.22999999999999887,14,
128,5.42644e-11,-0.21999999999999886,14,
129,5.59306e-11,-0.20999999999999885,14,
130,5.84426e-11,-0.19999999999999885,14,
131,6.15441e-11,-0.18999999999999884,14,
132,6.61236e-11,-0.17999999999999883,14,
133,6.7502e-11,-0.16999999999999882,14,
134,6.9488e-11,-0.1599999999999988,14,
135,7.18754e-11,-0.1499999999999988,14,
136,7.58615e-11,-0.1399999999999988,14,
137,7.7613e-11,-0.12999999999999878,14,
138,8.18372e-11,-0.11999999999999877,14,
139,8.51768e-11,-0.10999999999999877,14,
140,8.72551e-11,-0.09999999999999876,14,
141,9.06444e-11,-0.08999999999999875,14,
142,9.39377e-11,-0.07999999999999874,14,
143,9.66129e-11,-0.06999999999999873,14,
144,1.03384e-10,-0.05999999999999872,15,
145,1.05004e-10,-0.04999999999999871,15,
146,1.10469e-10,-0.0399999999999987,15,
147,1.13439e-10,-0.029999999999998694,15,
148,1.17084e-10,-0.019999999999998685,15,
149,1.20324e-10,-0.009999999999998677,15,
150,1.24801e-10,1.3322676295501878e-15,15,
