,Corriente [A],Tension fotocatodo [V],Escala,Hora
46,5.47209e-12,-1.0399999999999996,12,
47,6.66137e-12,-1.0299999999999996,12,
48,6.45353e-12,-1.0199999999999996,12,
49,4.72514e-12,-1.0099999999999996,12,
50,6.21816e-12,-0.9999999999999996,12,
51,5.35219e-12,-0.9899999999999995,12,
52,6.35939e-12,-0.9799999999999995,12,
53,6.25813e-12,-0.9699999999999995,12,
54,6.02721e-12,-0.9599999999999995,12,
55,6.19685e-12,-0.9499999999999995,12,
56,5.94105e-12,-0.9399999999999995,12,
57,5.94727e-12,-0.9299999999999995,12,
58,5.63818e-12,-0.9199999999999995,12,
59,6.61962e-12,-0.9099999999999995,12,
60,6.19951e-12,-0.8999999999999995,12,
61,5.33709e-12,-0.8899999999999995,12,
62,6.54413e-12,-0.8799999999999994,12,
63,6.29899e-12,-0.8699999999999994,12,
64,6.77772e-12,-0.8599999999999994,12,
65,5.93928e-12,-0.8499999999999994,12,
66,5.60976e-12,-0.8399999999999994,12,
67,6.27945e-12,-0.8299999999999994,12,
68,7.82935e-12,-0.8199999999999994,12,
69,6.27412e-12,-0.8099999999999994,12,
70,5.16212e-12,-0.7999999999999994,12,
71,7.28134e-12,-0.7899999999999994,12,
72,8.51058e-12,-0.7799999999999994,12,
73,7.03618e-12,-0.7699999999999994,12,
74,6.73953e-12,-0.7599999999999993,12,
75,8.31074e-12,-0.7499999999999993,12,
76,9.72117e-12,-0.7399999999999993,12,
77,8.48305e-12,-0.7299999999999993,12,
78,9.79222e-12,-0.7199999999999993,12,
79,8.74417e-12,-0.7099999999999993,12,
80,9.54176e-12,-0.6999999999999993,12,
81,1.08936e-11,-0.6899999999999993,12,
82,1.00764e-11,-0.6799999999999993,12,
83,1.14131e-11,-0.6699999999999993,12,
84,1.1383e-11,-0.6599999999999993,12,
85,1.29604e-11,-0.6499999999999992,12,
86,1.40386e-11,-0.6399999999999992,12,
87,1.40404e-11,-0.6299999999999992,12,
88,1.49695e-11,-0.6199999999999992,12,
89,1.51222e-11,-0.6099999999999992,12,
90,1.55503e-11,-0.5999999999999992,12,
91,1.89911e-11,-0.5899999999999992,12,
92,1.75816e-11,-0.5799999999999992,12,
93,1.7142e-11,-0.5699999999999992,12,
94,2.64483e-11,-0.5599999999999992,13,
95,2.63204e-11,-0.5499999999999992,13,
96,2.87025e-11,-0.5399999999999991,13,
97,3.16602e-11,-0.5299999999999991,13,
98,3.2321e-11,-0.5199999999999991,13,
99,2.57484e-11,-0.5099999999999991,13,
100,2.79635e-11,-0.4999999999999991,13,
101,2.93687e-11,-0.4899999999999991,13,
102,2.94345e-11,-0.4799999999999991,13,
103,3.23743e-11,-0.4699999999999991,13,
104,3.1948e-11,-0.4599999999999991,13,
105,3.45006e-11,-0.44999999999999907,13,
106,3.67921e-11,-0.43999999999999906,13,
107,3.73694e-11,-0.42999999999999905,13,
108,4.12472e-11,-0.41999999999999904,13,
109,4.39864e-11,-0.40999999999999903,13,
110,4.49776e-11,-0.399999999999999,13,
111,4.83296e-11,-0.389999999999999,13,
112,4.97524e-11,-0.379999999999999,14,
113,5.17348e-11,-0.369999999999999,14,
114,5.59341e-11,-0.359999999999999,14,
115,5.59874e-11,-0.349999999999999,14,
116,5.79023e-11,-0.33999999999999897,14,
117,6.21232e-11,-0.32999999999999896,14,
118,6.4841e-11,-0.31999999999999895,14,
119,6.96443e-11,-0.30999999999999894,14,
120,7.05787e-11,-0.29999999999999893,14,
121,7.55951e-11,-0.2899999999999989,14,
122,7.86788e-11,-0.2799999999999989,14,
123,8.01994e-11,-0.2699999999999989,14,
124,8.361e-11,-0.2599999999999989,14,
125,8.83493e-11,-0.2499999999999989,14,
126,8.83245e-11,-0.23999999999999888,14,
127,9.30709e-11,-0.22999999999999887,14,
128,9.88583e-11,-0.21999999999999886,14,
129,1.01196e-10,-0.20999999999999885,15,
130,1.03015e-10,-0.19999999999999885,15,
131,1.06759e-10,-0.18999999999999884,15,
132,1.10021e-10,-0.17999999999999883,15,
133,1.14995e-10,-0.16999999999999882,15,
134,1.21148e-10,-0.1599999999999988,15,
135,1.25355e-10,-0.1499999999999988,15,
136,1.28794e-10,-0.1399999999999988,15,
137,1.31565e-10,-0.12999999999999878,15,
138,1.3769e-10,-0.11999999999999877,15,
139,1.41221e-10,-0.10999999999999877,15,
140,1.44518e-10,-0.09999999999999876,15,
141,1.48064e-10,-0.08999999999999875,15,
142,1.56114e-10,-0.07999999999999874,15,
143,1.60669e-10,-0.06999999999999873,15,
144,1.6204e-10,-0.05999999999999872,15,
145,1.69437e-10,-0.04999999999999871,15,
146,1.74091e-10,-0.0399999999999987,15,
147,1.79385e-10,-0.029999999999998694,15,
148,1.8185e-10,-0.019999999999998685,15,
149,1.86049e-10,-0.009999999999998677,15,
150,1.90455e-10,1.3322676295501878e-15,15,
